Plan_Size,Storeys,Soil_Profile,Roof_Displacement_mm,Storey_Drift_mm,Beam_Bending_Moment_kNm,Column_Axial_Force_kN,Base_Shear_kN,Bay_Number,Height_m,Aspect_Ratio
6x6,4.0,SFLD2,27.5371571156441,9.379889100869123,49.60351592131132,59.34676576207762,858.531075900917,5.0,12.0,2.4
6x6,4.0,MHMD1,39.329193568563575,10.295388587716397,48.9184826102021,59.637212781923296,873.9277379453144,5.0,12.0,2.4
6x6,4.0,MHMD2,31.53590790236413,8.732826807411971,48.15853231651105,58.898326225710235,904.0397893865397,7.0,12.0,1.7142857142857142
6x6,4.0,HBLD1,51.27518334411114,8.838128872540914,48.62197164617209,58.84392536364044,924.5496485794114,6.0,12.0,2.0
6x6,5.0,HBLD2,39.38795691406564,6.992537395382903,27.2360402125889,78.36151056494974,1265.3368968841753,6.0,15.0,2.5
4x4,4.0,FBLS,17.77020665807766,7.27240307433511,28.796734741137936,75.53217463728252,668.2082480601418,5.0,12.0,2.4
4x4,4.0,SFLD1,53.02127326625017,11.363462703471967,46.311056515735295,79.67720945365672,412.36421055413973,4.0,12.0,3.0
4x4,4.0,SFLD2,54.540819622734425,9.546658941042505,46.25044134722334,78.68724763606492,413.51715222539156,4.0,12.0,3.0
4x4,5.0,MHMD1,54.49748989358115,10.443407867392239,46.82470169768356,79.19582835429257,410.2503663054008,4.0,15.0,3.75
4x4,4.0,MHMD2,44.23511986018241,9.259595149369888,45.488634822620334,80.59219917959791,422.324956422182,4.0,12.0,3.0
4x4,4.0,HBLD1,47.96502134963411,9.861140890824306,45.64873016245107,79.72701398366358,431.2730112181863,3.0,12.0,4.0
4x4,4.0,HBLD2,32.53920571463742,7.469112261261157,28.509206772633977,93.12048100811833,627.6252648582101,5.0,12.0,2.4
4x4,6.0,FBLS,42.95568483355141,7.551376521836048,29.65495026338659,78.28230847481429,655.3939907008378,5.0,18.0,3.6
4x4,5.0,SFLD1,115.58457816524484,15.49447385930179,44.2446788842201,90.38591057089911,498.35239510112535,4.0,15.0,3.75
4x4,6.0,SFLD2,105.49592640946499,14.88579741113224,43.93680010547493,89.5981917913773,498.1726342509945,3.0,18.0,6.0
4x4,6.0,MHMD1,104.35099396681518,15.907309434341126,44.23908091888952,89.35034077494251,505.1899719343325,4.0,18.0,4.5
4x4,6.0,MHMD2,83.0984892936875,13.790580819099512,44.72619261535695,90.462007980458,497.151751786727,5.0,18.0,3.6
4x4,6.0,HBLD1,92.13354603668404,13.84635684143019,43.41263987756023,90.3963538164463,501.3629693374964,4.0,18.0,4.5
4x4,5.0,HBLD2,45.070917688343606,8.072467494556017,29.631285422513148,95.30916451530328,622.0656810691709,3.0,15.0,5.0
4x4,7.0,FBLS,47.55596398417768,7.409070952482256,28.59212218858043,78.27334007054431,620.2211657784169,4.0,21.0,5.25
4x4,7.0,SFLD1,189.81477652314499,22.175865798670923,46.85201397287415,94.13945785740314,582.5937260601602,4.0,21.0,5.25
4x4,9.0,SFLD2,184.18161611141213,21.649989348498895,46.5625157049048,94.28615383742932,577.2192152514965,4.0,27.0,6.75
4x4,8.0,MHMD1,190.66520686669233,21.36559300590481,46.985512471000455,94.93885764429093,578.373386958556,5.0,24.0,4.8
4x4,8.0,MHMD2,164.5510333213609,18.556852465593522,46.602028232715014,95.45179849237356,576.5227027019006,3.0,24.0,8.0
4x4,8.0,HBLD1,164.4569972388384,18.548635660526056,46.25377087068516,95.74686414160304,584.2735634795536,4.0,24.0,6.0
4x4,8.0,HBLD2,53.59299156099166,7.2524493917923545,29.221700179961065,96.62878322533803,587.6878608268704,3.0,24.0,8.0
4x4,10.0,FBLS,58.541903486268964,8.647785572764922,29.052479816745336,80.83767928565112,666.515623141315,4.0,30.0,7.5
4x4,11.0,SFLD1,299.4123483260129,28.79121933659637,50.677705153773495,98.91816541615886,662.4888141655148,3.0,33.0,11.0
4x4,10.0,SFLD2,307.5348999451791,28.69515394523479,50.954217028918514,98.80343821631837,646.9839649843848,4.0,30.0,7.5
4x4,11.0,MHMD1,320.00841314461013,28.8350580167022,51.53861182930668,97.14555262601766,662.9665432005071,5.0,33.0,6.6
4x4,10.0,MHMD2,254.34724051529182,25.990248599879354,50.21189393288359,98.5480087403073,663.2809152564649,4.0,30.0,7.5
4x4,10.0,HBLD1,259.7073978457851,24.03060128597545,50.239673773086025,97.93984173570414,665.0307328660991,3.0,30.0,10.0
4x4,10.0,HBLD2,73.16824169913546,8.477240483933652,32.7931792294032,97.3509921298866,656.8578693891195,5.0,30.0,6.0
4x4,12.0,FBLS,83.19603450956602,8.351996717104806,30.770818265585373,84.03019294583028,733.9674492492331,5.0,36.0,7.2
4x4,13.0,SFLD1,456.6089724712026,36.60913930500113,54.98261206381386,101.37577384452904,751.7538759297031,4.0,39.0,9.75
4x4,12.0,SFLD2,447.1467440580316,36.83701820455384,55.615742468430014,100.4722828367585,742.9762204488385,5.0,36.0,7.2
4x4,12.0,MHMD1,470.2674608203808,36.49821948975889,54.944062948070204,100.17325917309243,747.3234570938583,4.0,36.0,9.0
4x4,12.0,MHMD2,372.9731301032431,31.0327571631142,53.26126806806399,100.03732850638282,742.8994730550085,4.0,36.0,9.0
4x4,12.0,HBLD1,386.20466157591494,31.357872545893976,54.550900893235394,100.37934584290241,745.5907617054157,4.0,36.0,9.0
4x4,12.0,HBLD2,99.32220653405697,10.110686996228363,36.07173966550703,98.54100523070237,741.2594254788181,4.0,36.0,9.0
6x6,5.0,FBLS,20.158877273486034,6.957834997245171,26.806768738849694,68.2407041038821,1305.7195465032607,6.0,15.0,2.5
6x6,4.0,SFLD1,53.91282060773736,10.14106276229601,48.90605223706578,58.85936510732711,869.2094724927135,6.0,12.0,2.0
6x6,4.0,SFLD2,46.00300893568442,9.932684067765539,49.47643814621874,58.378680708601415,858.6860982630645,6.0,12.0,2.0
6x6,3.0,MHMD1,38.153709238178145,10.029905725517262,49.523587665924495,59.77618016058878,866.1821915649688,6.0,9.0,1.5
6x6,4.0,MHMD2,37.36305372064154,9.217566913036539,48.157710917536775,59.58203821722303,917.9311617272223,6.0,12.0,2.0
6x6,4.0,HBLD1,36.178965853643824,8.834800640822852,48.35041851597773,58.99676168793176,908.1854596468155,5.0,12.0,2.4
6x6,3.0,HBLD2,26.87697485736515,6.78438902843893,27.822342807283444,79.12230684592404,1250.3052059398783,6.0,9.0,1.5
4x4,5.0,FBLS,32.3132969719966,7.766737702361441,29.74732426886591,76.05680755503633,683.1983120011573,4.0,15.0,3.75
4x4,4.0,SFLD1,50.759832188738415,10.313973507419021,46.951560657674335,79.80685577395943,422.0539798438378,3.0,12.0,4.0
4x4,4.0,SFLD2,55.15934562852094,9.578541151522208,46.37973034523393,80.32195996247816,408.0629183169356,4.0,12.0,3.0
4x4,5.0,MHMD1,63.58242640825526,10.309063342569681,46.615311225901564,80.05226741872,426.18483946208954,4.0,15.0,3.75
4x4,4.0,MHMD2,52.9112075610198,9.658319188245146,45.897664564625444,81.11397690083267,434.1829956087522,4.0,12.0,3.0
4x4,4.0,HBLD1,61.88821955480758,9.60257660393408,45.71716136839055,80.50625560668637,418.91405660075304,4.0,12.0,3.0
4x4,4.0,HBLD2,24.95049701045511,8.157154717391258,28.370707948272685,94.50023456951892,634.3859119810418,4.0,12.0,3.0
4x4,6.0,FBLS,49.28932228555573,6.8635565457862615,29.11144337678989,78.09996146422108,672.7016261571796,4.0,18.0,4.5
4x4,6.0,SFLD1,98.59944240942598,15.35226759226661,44.363317372921074,88.85757707105603,503.7174470984621,3.0,18.0,6.0
4x4,6.0,SFLD2,106.29919787738737,14.996573558259637,44.94913941934243,89.84837614235754,499.1748947081101,5.0,18.0,3.6
4x4,6.0,MHMD1,108.84894079273545,14.594965022147589,44.911647952914386,89.81798330556744,509.99505081521596,5.0,18.0,3.6
4x4,5.0,MHMD2,85.76290620015425,13.83205718554659,44.19319389241939,90.74249497359254,499.6205724130535,3.0,15.0,5.0
4x4,5.0,HBLD1,89.79192438015379,13.63080204025159,43.0786219973243,90.27612859848863,491.7288977091704,4.0,15.0,3.75
4x4,6.0,HBLD2,46.706624798123755,7.605205903086134,29.421310116464397,94.65104801595561,615.853349387283,4.0,18.0,4.5
4x4,8.0,FBLS,44.07048411814106,7.413415358371772,29.189634257258383,80.36018270709013,635.3000951926743,5.0,24.0,4.8
4x4,8.0,SFLD1,197.3835234018229,21.143292151070504,46.64935308386334,93.97946413878722,560.2016616060029,3.0,24.0,8.0
4x4,8.0,SFLD2,176.8328485109261,20.990668867675726,46.22402424268862,95.7959070069578,576.8552622576962,4.0,24.0,6.0
4x4,7.0,MHMD1,199.2024650220922,21.487943368480693,47.16363494709167,94.68836081402746,593.1857235895704,3.0,21.0,7.0
4x4,8.0,MHMD2,165.14806877850347,19.113452814281978,45.85967627680189,95.49088498862214,574.6678418607135,4.0,24.0,6.0
4x4,8.0,HBLD1,157.80622358442844,19.32643651134575,46.92873536489641,95.69600126732077,594.7791169200138,4.0,24.0,6.0
4x4,8.0,HBLD2,50.090387209584726,7.8791165581393905,29.865488892282443,96.84705472605502,600.7153744437001,4.0,24.0,6.0
4x4,10.0,FBLS,62.12813328784752,7.883905020710555,29.283310214636984,80.76674780792709,662.0196264240906,4.0,30.0,7.5
4x4,10.0,SFLD1,302.6162114429323,28.778583541863565,50.76109029426624,98.50999163934716,657.1040338466307,4.0,30.0,7.5
4x4,10.0,SFLD2,303.20366431452004,28.65552582764748,51.657723692187986,98.16864482279418,659.8518279617319,4.0,30.0,7.5
4x4,10.0,MHMD1,311.9765994529338,28.16101821126518,51.09401985160676,97.55373811130961,688.6995504796761,4.0,30.0,7.5
4x4,10.0,MHMD2,269.8873589457735,24.58174735350253,50.09313290491492,97.83877262733932,680.9775352955451,4.0,30.0,7.5
4x4,10.0,HBLD1,257.98165640117656,23.93379916935096,49.916748370775274,98.11110810724558,663.8853647009195,4.0,30.0,7.5
4x4,10.0,HBLD2,71.2196432669513,8.820862714719809,31.946389932758272,96.40898547191713,656.7169094875261,4.0,30.0,7.5
4x4,13.0,FBLS,86.07773032857772,9.789795113999135,29.922777870331828,84.4685343237103,746.7937661858255,4.0,39.0,9.75
4x4,12.0,SFLD1,459.92795555758875,37.11218849527443,55.19065744310523,100.95381671941814,748.0327625283132,4.0,36.0,9.0
4x4,12.0,SFLD2,454.2281589598821,36.280025926913616,53.89277839621223,100.2759814390587,733.499460884675,3.0,36.0,12.0
4x4,13.0,MHMD1,453.2267323291081,36.68547909162268,54.65617965251002,99.83361577300718,746.4321914488736,4.0,39.0,9.75
4x4,12.0,MHMD2,402.0918731481715,30.892322267115333,54.44910408242134,100.13084286038921,758.5730004091934,4.0,36.0,9.0
4x4,12.0,HBLD1,390.0163303026535,31.260204890464223,54.32650168327405,100.75673074780492,728.0660533269914,4.0,36.0,9.0
4x4,12.0,HBLD2,101.64372631823713,10.846209432520055,36.471880676563785,98.80183507602285,753.727669377875,4.0,36.0,9.0
6x6,3.0,FBLS,31.60504385296306,7.121234526680939,26.902033713733072,67.89624137103445,1328.6150095475568,5.0,9.0,1.8
6x6,5.0,SFLD1,36.72073803639347,10.793984698837015,49.28468347138826,58.7076896657277,859.1020363665536,6.0,15.0,2.5
6x6,3.0,SFLD2,37.27477598060332,10.17835471389174,49.679760194203126,60.45410834514777,881.13608168059,7.0,9.0,1.2857142857142858
6x6,3.0,MHMD1,39.246211221922806,9.70723000031481,49.98818331625323,58.26895812353484,857.8337832997701,6.0,9.0,1.5
6x6,4.0,MHMD2,52.46345981291824,9.022741025533087,48.721758307016074,58.75914928681305,918.2304149863708,6.0,12.0,2.0
6x6,4.0,HBLD1,39.628333363416914,8.603512190587129,48.20120507240151,59.25824369767715,910.9221093737713,6.0,12.0,2.0
6x6,4.0,HBLD2,10.739399576298656,6.322612580819537,27.897790907320324,77.4275091036967,1259.0699235674022,6.0,12.0,2.0
4x4,4.0,FBLS,31.492371151398814,6.47122576294615,28.68062769119829,76.25745679387914,660.610190151384,5.0,12.0,2.4
4x4,4.0,SFLD1,63.43427718559092,10.106379222719001,46.4077818056261,79.30416141161295,421.0051846616312,5.0,12.0,2.4
4x4,4.0,SFLD2,65.20547733893662,10.820364154663043,46.522782583630594,79.66036646186983,413.700701955644,4.0,12.0,3.0
4x4,4.0,MHMD1,51.43140204059272,11.693136934045919,46.80867235869675,78.55988410622099,411.58192933305276,5.0,12.0,2.4
4x4,3.0,MHMD2,39.61654849706214,8.468102305751925,45.62154642473467,81.4653232262146,407.74440862307335,4.0,9.0,2.25
4x4,4.0,HBLD1,44.32116379553055,9.314148654546605,45.40755584168134,81.64127581608633,419.58469191149624,4.0,12.0,3.0
4x4,4.0,HBLD2,50.20811321079254,7.4964998421842015,29.0950537713772,94.0108658623554,613.1211122478182,4.0,12.0,3.0
4x4,6.0,FBLS,27.449573573719412,6.976356342194294,29.329571226239256,79.54776648312611,649.0275335873358,4.0,18.0,4.5
4x4,7.0,SFLD1,100.75367389011413,15.734896415519053,44.04724185284793,89.38853263481049,497.28745304559044,4.0,21.0,5.25
4x4,5.0,SFLD2,94.41379635918143,14.91690068422438,45.215609521509585,89.9123873921921,499.0340783554015,4.0,15.0,3.75
4x4,5.0,MHMD1,104.75955412719539,15.403326373079667,43.503528567398206,90.58826078614243,481.38504716808876,3.0,15.0,5.0
4x4,6.0,MHMD2,81.10691764616269,13.161171781294868,44.25577347097085,90.05923236611893,498.8669882627774,4.0,18.0,4.5
4x4,6.0,HBLD1,88.46819859572308,13.991201289689894,43.569329991685656,89.4547250461837,486.4927671566922,4.0,18.0,4.5
4x4,5.0,HBLD2,27.45752685546057,7.1476333431552055,30.238627658435178,94.0939049719114,607.1302588949746,4.0,15.0,3.75
4x4,8.0,FBLS,53.00605902586207,7.042291051894249,28.846437907534465,81.2803788812057,632.1658781385412,5.0,24.0,4.8
4x4,8.0,SFLD1,194.37533850153335,21.92073124338206,47.0782925861412,94.49335087950973,599.3526280607072,4.0,24.0,6.0
4x4,8.0,SFLD2,183.56638768566737,20.980019546928343,47.173542340369124,94.71829397816532,580.1718958638971,4.0,24.0,6.0
4x4,8.0,MHMD1,185.24069058514291,21.502767429185436,47.29009988518555,94.11084930995676,571.6850556465693,4.0,24.0,6.0
4x4,8.0,MHMD2,157.3104090462567,17.691349589278868,45.95957715099363,95.95140956325739,581.5137540052067,4.0,24.0,6.0
4x4,8.0,HBLD1,159.62737417018053,18.041472681736245,46.58336630503458,94.8178744544634,588.8465233665079,4.0,24.0,6.0
4x4,8.0,HBLD2,52.543151313754194,7.682130169948126,29.233911593218117,96.13809459112622,592.9586067394887,3.0,24.0,8.0
4x4,10.0,FBLS,70.70877036915486,7.3978169645800484,29.207561542405028,81.88626399230002,689.4666642767214,4.0,30.0,7.5
4x4,9.0,SFLD1,311.8272991506325,28.390447414593307,51.31241237598602,97.27277240503717,655.6694695512751,3.0,27.0,9.0
4x4,9.0,SFLD2,298.0519966830781,28.885013242490423,51.38516833287993,97.8529820376281,665.1248947807037,3.0,27.0,9.0
4x4,10.0,MHMD1,301.44848371172174,28.37395017897244,51.14078671992285,98.88881298982459,677.7965712968914,3.0,30.0,10.0
4x4,10.0,MHMD2,262.7071280292781,24.96218032150341,50.10004360141958,98.61061832291946,677.1832710357713,3.0,30.0,10.0
4x4,10.0,HBLD1,247.07338279789477,24.67278849865078,50.690196757245346,98.41553924812848,643.6031522798284,4.0,30.0,7.5
4x4,10.0,HBLD2,63.64873069038229,9.08765387243784,31.673800068071756,97.40079242332114,662.6271881554404,4.0,30.0,7.5
4x4,11.0,FBLS,91.27291286855076,9.601465000793633,31.1711777526552,83.0850150222503,760.1572593189303,4.0,33.0,8.25
4x4,12.0,SFLD1,464.4999869827883,36.87243303132266,54.681267507179875,101.28800038367234,773.8983805042593,4.0,36.0,9.0
4x4,12.0,SFLD2,456.2995372835931,37.45344040705394,54.015702030951694,99.4478252617159,752.5277410380862,3.0,36.0,12.0
4x4,11.0,MHMD1,457.2661731378883,37.15432287527395,54.17349499989113,100.11821164750054,742.0551104448379,4.0,33.0,8.25
4x4,12.0,MHMD2,382.86455562002726,31.04051379978447,54.18996467383719,100.33537174564263,735.7877116610955,4.0,36.0,9.0
4x4,12.0,HBLD1,382.1463343385195,31.90633604347794,54.23396272482797,100.9210025363828,767.3323408539202,4.0,36.0,9.0
4x4,14.0,HBLD2,111.9166339511589,10.475762967500001,37.701014583060015,98.37286664745933,752.7715192232783,4.0,42.0,10.5
6x6,3.0,FBLS,18.166254479065053,6.621889036703828,26.124941044377074,68.24901933227271,1306.8923915601804,6.0,9.0,1.5
6x6,5.0,SFLD1,42.8632581579317,9.742683287652193,49.708051885551484,59.63046236138895,862.5946844985285,6.0,15.0,2.5
6x6,4.0,SFLD2,38.557861632311514,10.140153605176112,49.20537029540222,59.655275948591886,867.6112517954555,5.0,12.0,2.4
6x6,3.0,MHMD1,34.85714942771086,9.826882117683764,49.46463625486002,57.951154620901306,869.8942699844987,6.0,9.0,1.5
6x6,4.0,MHMD2,47.18555513556015,9.568582964142609,49.280328843676294,58.37879738779281,905.1286099073841,7.0,12.0,1.7142857142857142
6x6,4.0,HBLD1,37.83202069228207,9.217858672265528,47.990185802863245,59.02352547659905,907.9179151036968,7.0,12.0,1.7142857142857142
6x6,5.0,HBLD2,28.438040629695447,7.10934683917584,27.618541106174124,78.08200639705642,1245.9169417975045,6.0,15.0,2.5
4x4,5.0,FBLS,27.947742360317505,7.36583113277882,29.154891629055687,75.46529206181913,670.114013699202,5.0,15.0,3.0
4x4,4.0,SFLD1,63.72917492745238,10.490077911669193,46.65212240847168,78.76359206838146,420.25300986067197,3.0,12.0,4.0
4x4,4.0,SFLD2,56.246328164447036,9.825085016048059,46.88023039751388,79.174926398259,384.4091979244264,5.0,12.0,2.4
4x4,5.0,MHMD1,57.35419719086318,10.649804418876316,47.00596649726481,78.79308008801216,413.4051592096386,4.0,15.0,3.75
4x4,4.0,MHMD2,46.41849079653948,10.294921150865356,45.14439683999575,81.42915032505046,427.76356316482116,4.0,12.0,3.0
4x4,4.0,HBLD1,45.11462972229831,9.42545506296927,45.558455978234335,81.557514496155,429.73878099552945,4.0,12.0,3.0
4x4,4.0,HBLD2,18.97408080135024,6.5401858191013025,29.26530363332934,92.65506688875219,631.9754491905202,3.0,12.0,4.0
4x4,6.0,FBLS,22.806262202812754,7.284426555900889,29.149959861435214,78.31667333581164,647.6801317135188,4.0,18.0,4.5
4x4,7.0,SFLD1,105.24074502978686,14.751524426254294,44.22067247731426,90.21264849963794,490.64878366517235,5.0,21.0,4.2
4x4,6.0,SFLD2,112.75233388131213,15.741608857115068,43.96971291977831,90.00579692292378,492.83264510559593,4.0,18.0,4.5
4x4,6.0,MHMD1,106.23572560781788,15.580159450884716,44.669639523592345,89.21876402018782,486.5866278519404,5.0,18.0,3.6
4x4,7.0,MHMD2,93.3962916551256,13.328541404357352,42.809199938971446,90.20005374449818,487.97991494517095,4.0,21.0,5.25
4x4,7.0,HBLD1,99.85706504342632,13.252161561153391,43.46747751346395,89.8696849444527,500.91488413701757,4.0,21.0,5.25
4x4,5.0,HBLD2,42.79231982279704,7.368845575170594,28.61184780249616,94.87461745100349,616.3561917423796,4.0,15.0,3.75
4x4,9.0,FBLS,48.02463604196011,7.213943762669749,28.068666013989926,79.13715733660993,629.953956338883,4.0,27.0,6.75
4x4,8.0,SFLD1,180.64202787612734,21.101939847506696,46.51875724745523,94.7647833838864,581.7614239266957,4.0,24.0,6.0
4x4,8.0,SFLD2,199.75776160784696,20.808573625255807,47.421693778524386,93.85527293507752,586.553044663467,4.0,24.0,6.0
4x4,9.0,MHMD1,189.6932163685769,22.01272300061749,47.23477331529188,94.70885967011344,588.2522162288618,3.0,27.0,9.0
4x4,8.0,MHMD2,152.06036720763225,18.37631143594846,45.8566039477753,94.51185335245897,562.649332289742,4.0,24.0,6.0
4x4,8.0,HBLD1,150.52904291464077,18.63961554280022,46.443648410343,95.46551865651519,571.3213854690739,4.0,24.0,6.0
4x4,8.0,HBLD2,61.232047544214694,7.635970158757997,30.13604093107959,96.01480298893378,584.6289127234237,5.0,24.0,4.8
4x4,9.0,FBLS,58.55890436976793,8.023480357109374,29.136504262150467,81.88040591379028,662.4383872408356,4.0,27.0,6.75
4x4,10.0,SFLD1,316.00471889834273,28.090538671425588,50.29671963904356,98.6787174629276,656.1116391112984,5.0,30.0,6.0
4x4,10.0,SFLD2,284.98136208204477,27.851266493394952,50.83489102755899,99.0115022850095,671.5726162492351,4.0,30.0,7.5
4x4,10.0,MHMD1,313.1028493979597,28.369419277264335,50.88521936116847,96.31349766816884,682.0087521883626,4.0,30.0,7.5
4x4,11.0,MHMD2,259.91638579628443,24.758602747790075,49.716216784590586,97.78338530329285,664.4792401393586,3.0,33.0,11.0
4x4,11.0,HBLD1,257.43803907191943,24.223046893982325,50.44790464836948,98.13139957195405,663.4842102458069,4.0,33.0,8.25
4x4,11.0,HBLD2,75.7293147447244,8.710838534959564,32.107999241271706,97.56163477861848,670.961185444072,4.0,33.0,8.25
4x4,12.0,FBLS,102.47299535450135,10.023905597214533,30.57358368326459,82.2585873726838,727.4163573329465,5.0,36.0,7.2
4x4,12.0,SFLD1,465.9179015994734,35.840440050392985,54.847592681516666,99.33647333513403,745.9282085040346,4.0,36.0,9.0
4x4,11.0,SFLD2,455.082211928536,36.360138144486534,55.05386489280476,100.06541796605526,755.217482604031,5.0,33.0,6.6
4x4,12.0,MHMD1,449.5932056207691,37.62395328288277,54.63796683680994,100.0356239378064,739.3648728168387,3.0,36.0,12.0
4x4,12.0,MHMD2,389.17305865981683,31.26874352553055,54.26230609870983,100.50743854243541,733.6636183929751,4.0,36.0,9.0
4x4,12.0,HBLD1,387.9727921870855,30.953515639034176,53.98805468987883,100.55072331567715,743.8342421940871,4.0,36.0,9.0
4x4,13.0,HBLD2,97.02258755746458,10.907054852390962,36.532622278244595,97.87186766212272,745.0569605918657,5.0,39.0,7.8
6x6,4.0,FBLS,25.737248933577007,6.836323751593388,27.21217898647208,68.39689473941812,1306.300330151159,6.0,12.0,2.0
6x6,4.0,SFLD1,40.787910619108025,9.44399038187638,48.75508305810526,59.47652408895612,885.0644256177084,6.0,12.0,2.0
6x6,4.0,SFLD2,44.712514216928966,9.70168625439623,50.091071690364736,59.87559319988037,859.9020105140493,6.0,12.0,2.0
6x6,4.0,MHMD1,49.534845259936745,9.296334312683966,49.4061351100254,57.97265961818396,853.3060348511959,5.0,12.0,2.4
